USD/NTD,EUR/USD,USD/JPY,GBP/USD,AUD/USD,USD/HKD
30.036,1.13965,103.975,1.3064,0.6562,7.76865
30.095,1.13145,105.055,1.29175,0.6522,7.76705
30.15,1.1305,103.665,1.28265,0.64575,7.7712
30.21,1.11935,105.865,1.2612,0.6286,7.76655
30.22,1.1186,106.555,1.23585,0.6173,7.7653
30.25,1.11425,106.925,1.2227,0.6091,7.76535
30.276,1.0986,107.335,1.2043,0.5962,7.76725
30.506,1.082,109.17,1.148,0.5683,7.76295
30.302,1.0777,109.655,1.18145,0.59435,7.75695
30.405,1.0691,110.135,1.16085,0.5786,7.75575
30.316,1.0837,110.655,1.165,0.5955,7.75545
30.325,1.0808,111.53,1.18305,0.6037,7.7547
30.306,1.0934,110.415,1.1927,0.5954,7.7538
30.236,1.1036,108.715,1.2219,0.6086,7.75175
30.25,1.10715,107.865,1.2365,0.61365,7.7533
30.254,1.09975,108.315,1.23185,0.61675,7.7536
30.308,1.0956,107.665,1.236,0.6075,7.75155
30.231,1.081,109.195,1.22925,0.6049,7.75345
30.152,1.08655,108.885,1.23295,0.6183,7.7532
30.16,1.0857,108.805,1.2306,0.61405,7.75235
30.152,1.08715,108.935,1.23985,0.6228,7.75395
30.103,1.0947,108.38,1.24755,0.6349,7.75305
30.12,1.0938,107.975,1.2506,0.63455,7.75225
30.071,1.0921,107.595,1.2574,0.6409,7.7513
30.031,1.0937,107.365,1.2512,0.63375,7.75085
30.12,1.08755,107.815,1.2487,0.62925,7.75065
30.102,1.08225,107.855,1.24365,0.6324,7.75095
30.072,1.0864,107.73,1.24495,0.63655,7.75055
30.102,1.08235,107.395,1.23935,0.6299,7.75005
30.1,1.086,107.615,1.2322,0.6339,7.7503
30.072,1.0795,107.615,1.2332,0.63365,7.7508
30.08,1.0749,107.685,1.2316,0.6353,7.75105
30.025,1.0843,107.225,1.2433,0.6449,7.75005
30.036,1.0846,107.025,1.2468,0.64845,7.75115
29.951,1.08655,106.465,1.2442,0.65275,7.75015
29.802,1.08795,106.67,1.24655,0.65465,7.75095
29.9,1.09255,106.765,1.24435,0.64105,7.7533
29.88,1.091,106.695,1.2471,0.6451,7.7541
29.91,1.0815,106.305,1.24215,0.6434,7.75195
29.95,1.07935,106.385,1.2369,0.6459,7.7508
29.902,1.0823,106.315,1.2384,0.65145,7.75105
29.861,1.08275,107.205,1.2368,0.65225,7.7507
29.92,1.08245,107.465,1.235,0.6494,7.75055
29.906,1.08385,107.055,1.2274,0.6482,7.75065
29.948,1.08075,106.86,1.2207,0.6437,7.75065
29.95,1.08135,107.105,1.2212,0.64635,7.75115
29.98,1.0811,107.225,1.2115,0.64515,7.7516
29.95,1.0934,107.365,1.2236,0.65445,7.75055
29.96,1.0943,107.665,1.22365,0.65465,7.75025
29.95,1.0969,107.765,1.21955,0.65595,7.75015
30.009,1.09085,107.475,1.21815,0.6522,7.757
30.076,1.08815,107.735,1.2166,0.65255,7.75545
29.988,1.094,107.795,1.2271,0.6598,7.75185
30.03,1.0976,107.525,1.23075,0.6653,7.75235
30.045,1.10035,107.835,1.22645,0.66095,7.75315
30.032,1.1098,107.195,1.2313,0.66555,7.753
29.952,1.1125,107.425,1.2397,0.6736,7.75175
29.988,1.1135,107.785,1.2523,0.68135,7.75075
29.905,1.11945,108.735,1.257,0.68875,7.7504
29.926,1.12055,109.085,1.2505,0.6897,7.7503
29.839,1.1351,109.365,1.2671,0.69985,7.75005
29.811,1.131,109.485,1.269,0.69935,7.75005
29.803,1.1258,107.925,1.2656,0.6917,7.75005
29.716,1.1367,107.325,1.2764,0.69985,7.75005
29.733,1.13735,107.005,1.269,0.69345,7.75065
29.762,1.13255,107.155,1.26285,0.6893,7.75015
29.77,1.1258,107.375,1.2537,0.6815,7.75015
29.704,1.13235,107.325,1.262,0.69055,7.75015
29.682,1.12615,107.375,1.25595,0.69095,7.75015
29.655,1.12345,107.055,1.2526,0.6874,7.75015
29.66,1.1206,106.945,1.2415,0.68565,7.75035
29.66,1.1208,106.915,1.24205,0.68765,7.75015
29.635,1.12925,107.085,1.2501,0.6925,7.75005
29.64,1.1288,106.525,1.2475,0.6906,7.75005
29.625,1.1244,107.185,1.23485,0.6872,7.75035
29.66,1.1218,107.695,1.2286,0.6852,7.75025
29.612,1.12425,107.505,1.2412,0.69185,7.7507
29.586,1.128,107.455,1.2501,0.6929,7.75035
29.609,1.1235,107.485,1.2462,0.69365,7.7502
29.551,1.12865,107.59,1.2486,0.6968,7.75005
29.58,1.12835,107.635,1.24865,0.6943,7.75005
29.606,1.12865,107.495,1.25465,0.6946,7.75005
29.581,1.13415,107.215,1.26415,0.69965,7.75005
29.613,1.1287,106.815,1.2591,0.695,7.75035
29.584,1.1316,107.025,1.26185,0.6971,7.75055
29.595,1.1336,107.285,1.2519,0.69345,7.75055
29.582,1.14405,106.985,1.2608,0.7008,7.75135
29.596,1.1412,106.955,1.25565,0.6996,7.75265
29.593,1.13965,107.135,1.2542,0.6985,7.75345
29.565,1.14455,107.185,1.2572,0.69915,7.75345
29.553,1.14445,107.295,1.2687,0.70525,7.75145
29.527,1.1527,106.985,1.26675,0.71255,7.7511
29.536,1.1588,107.125,1.2731,0.7156,7.75155
29.556,1.1602,106.225,1.2732,0.70795,7.75155
29.507,1.1701,105.545,1.28345,0.71305,7.75165
29.502,1.1707,105.605,1.2857,0.7127,7.75035
29.501,1.17585,104.87,1.2965,0.71845,7.75005
29.521,1.1757,105.065,1.2991,0.71435,7.75005
29.502,1.1883,104.485,1.3134,0.7198,7.75005
29.531,1.17655,105.855,1.3081,0.71185,7.75015
29.539,1.179,105.915,1.3069,0.7138,7.7501
29.506,1.18175,105.725,1.3089,0.7192,7.7504
29.503,1.18435,105.595,1.3159,0.7183,7.7503
29.514,1.18285,105.665,1.30935,0.7216,7.75005
29.52,1.1772,105.965,1.3057,0.71535,7.7502
29.531,1.1768,106.075,1.3089,0.71765,7.75015
29.54,1.17485,106.795,1.30575,0.71275,7.75035
29.536,1.1824,106.695,1.30775,0.71615,7.75025
29.542,1.1802,106.765,1.30665,0.7149,7.7504
29.526,1.1838,106.51,1.3081,0.71725,7.75035
29.518,1.18925,105.575,1.3165,0.7227,7.75015
29.508,1.1942,105.395,1.326,0.72675,7.75005
29.522,1.1841,106.055,1.30865,0.7156,7.75015
29.512,1.18215,105.525,1.32105,0.71845,7.75025
29.517,1.1814,105.845,1.309,0.718,7.75025
29.507,1.1826,106.245,1.3091,0.71635,7.7503
29.515,1.1812,106.255,1.3148,0.7201,7.75025
29.51,1.1833,105.955,1.322,0.7252,7.75005
29.521,1.1897,106.045,1.3269,0.73085,7.75005
29.526,1.1896,105.85,1.33065,0.735,7.75005
29.521,1.1988,105.665,1.34315,0.74,7.75005
29.526,1.18665,106.105,1.33415,0.73435,7.7503
29.531,1.1819,106.245,1.3305,0.7312,7.7503
29.537,1.1844,106.165,1.3303,0.72855,7.75025
29.524,1.1844,106.17,1.3236,0.7282,7.7504
29.505,1.1815,106.265,1.3139,0.7291,7.75035
29.53,1.17765,106.015,1.2952,0.72385,7.7505
29.519,1.1823,106.025,1.29995,0.72675,7.75035
29.506,1.184,106.22,1.2836,0.72905,7.75045
29.486,1.1867,105.96,1.285,0.7284,7.75015
29.38,1.1882,105.745,1.2893,0.7313,7.75005
29.308,1.187,105.175,1.28955,0.733,7.75005
29.31,1.18,104.815,1.29395,0.7293,7.75005
29.152,1.1847,104.575,1.2975,0.7314,7.75005
29.158,1.18245,104.115,1.2868,0.7281,7.75005
29.202,1.1733,104.725,1.2791,0.7192,7.75015
29.216,1.1692,105.01,1.2696,0.712,7.75005
29.318,1.16535,105.375,1.27095,0.704,7.75015
29.275,1.16645,105.37,1.27745,0.7072,7.7503
29.22,1.1628,105.425,1.2798,0.7041,7.75
29.151,1.1672,105.615,1.28765,0.70925,7.75005
29.126,1.17275,105.595,1.2825,0.71185,7.7501
29.02,1.17405,105.645,1.2947,0.71775,7.75005
28.96,1.17735,105.555,1.297,0.7156,7.75005
28.965,1.1752,105.915,1.29165,0.71335,7.7501
28.966,1.1764,105.935,1.2962,0.71655,7.75005
28.909,1.18155,105.575,1.3036,0.7231,7.75005
28.92,1.1785,105.455,1.3031,0.71845,7.75005
28.952,1.1739,105.395,1.2887,0.7171,7.75015
28.96,1.17275,105.185,1.2994,0.7097,7.75005
28.979,1.17115,105.26,1.29365,0.70855,7.75005
28.95,1.1729,105.38,1.29945,0.70935,7.75005
28.932,1.1782,105.555,1.2948,0.7047,7.7501
28.892,1.18665,104.985,1.3056,0.70845,7.75005
28.903,1.18505,104.61,1.31265,0.7107,7.75005
28.917,1.1836,104.575,1.3105,0.71445,7.75005
28.902,1.18305,104.895,1.30015,0.71165,7.75005
28.872,1.1804,104.785,1.3008,0.7123,7.75005
28.906,1.1756,104.26,1.3006,0.71305,7.75005
28.914,1.1728,104.325,1.29915,0.70535,7.75125
28.925,1.1682,104.335,1.2936,0.7033,7.75275
28.909,1.1634,104.845,1.28835,0.7008,7.75365
28.92,1.1671,104.62,1.29425,0.70795,7.75055
29.006,1.1657,104.995,1.29155,0.70745,7.7519
28.874,1.175,104.325,1.3023,0.72015,7.75375
28.876,1.18385,103.55,1.31365,0.7268,7.75295
28.825,1.18875,103.48,1.3177,0.72905,7.75355
28.856,1.18305,104.975,1.3198,0.7285,7.7534
28.83,1.1799,105.395,1.329,0.7292,7.75305
28.86,1.1786,105.295,1.3191,0.726,7.75375
28.847,1.18155,105.045,1.3159,0.72445,7.75365
28.81,1.186,104.435,1.3233,0.7303,7.75305
28.815,1.18595,104.405,1.3205,0.73085,7.75295
28.758,1.1888,103.865,1.32865,0.73165,7.75195
28.818,1.1841,103.915,1.32165,0.72775,7.7522
28.82,1.18695,103.865,1.32515,0.72855,7.7527
28.803,1.1869,103.79,1.334,0.73215,7.75215
28.831,1.1873,104.3,1.33715,0.7353,7.75195
28.816,1.1926,104.37,1.33775,0.73575,7.75115
28.811,1.1932,104.275,1.33715,0.73645,7.75085
28.811,1.19295,104.015,1.3378,0.7385,7.75085
28.824,1.1972,104.125,1.3339,0.7382,7.7511
28.837,1.1965,104.315,1.3383,0.73605,7.75245
28.766,1.2061,104.585,1.3364,0.7372,7.75225
28.668,1.21345,104.295,1.34085,0.7433,7.75165
28.521,1.21615,103.965,1.3463,0.74335,7.75065
28.534,1.21075,104.205,1.33055,0.74085,7.75095
28.516,1.20985,104.095,1.3325,0.7408,7.75115
28.51,1.2134,104.225,1.3404,0.745,7.75195
28.506,1.2093,104.565,1.33075,0.7476,7.7515
28.44,1.2127,104.095,1.3257,0.75455,7.75165
28.45,1.2155,103.92,1.3406,0.7573,7.75175
28.46,1.21385,104.085,1.3322,0.75145,7.75195
28.476,1.21655,103.405,1.3492,0.7574,7.75265
28.481,1.2235,103.205,1.35735,0.76215,7.75235
28.489,1.22525,103.565,1.3528,0.76,7.75315
28.517,1.2192,103.595,1.329,0.7533,7.75345
28.545,1.2214,103.42,1.34405,0.7557,7.7529
28.555,1.2185,103.43,1.343,0.7566,7.75235
28.533,1.22075,103.605,1.35745,0.75955,7.75305
28.541,1.21935,103.515,1.3562,0.7606,7.7537
28.525,1.2228,103.445,1.35655,0.76125,7.7523
28.515,1.22485,103.645,1.35155,0.76025,7.75355
28.507,1.22595,103.34,1.3534,0.7654,7.75255
28.508,1.22945,103.125,1.36455,0.77085,7.752
28.424,1.2268,102.905,1.3677,0.77205,7.75215
28.402,1.22705,102.925,1.3579,0.77155,7.7526
28.407,1.2332,102.765,1.36475,0.77945,7.753
28.429,1.2298,103.385,1.35855,0.7776,7.7529
28.457,1.2218,104.055,1.3564,0.7757,7.753
28.485,1.21945,104.115,1.35005,0.77175,7.7542
28.481,1.2155,104.215,1.3548,0.77205,7.75435
28.445,1.22055,103.68,1.3684,0.7763,7.75375
28.467,1.2152,104.01,1.3666,0.77565,7.75305
28.48,1.21245,103.68,1.36635,0.77445,7.75365
28.49,1.207,103.765,1.3551,0.76765,7.75315
28.471,1.21145,104.015,1.3593,0.77145,7.75205
28.415,1.2144,103.785,1.3661,0.77325,7.75165
28.373,1.2126,103.545,1.36995,0.77615,7.75175
28.381,1.2159,103.66,1.3664,0.77295,7.7518
28.391,1.2174,103.755,1.3696,0.7732,7.75145
28.41,1.21265,103.785,1.36235,0.76875,7.75135
28.38,1.2153,103.685,1.3743,0.7737,7.7516
28.422,1.21045,104.275,1.3664,0.7625,7.75295
28.412,1.21045,104.565,1.368,0.7646,7.7529
28.385,1.213,104.68,1.3756,0.7654,7.7528
28.387,1.20735,104.975,1.3685,0.76215,7.75245
28.377,1.2039,105.045,1.36695,0.76235,7.7511
28.382,1.2008,105.155,1.359,0.7632,7.75265
28.39,1.198,105.455,1.3697,0.7618,7.75265
28.38,1.2075,106.0,1.3885,0.77485,7.75275
28.33,1.2049,105.845,1.38835,0.77595,7.7526
28.338,1.2114,105.535,1.3984,0.78065,7.75325
28.336,1.21195,105.75,1.4002,0.7871,7.75345
28.302,1.2166,105.145,1.4088,0.7912,7.753
28.306,1.2156,105.575,1.41695,0.7913,7.7549
28.256,1.21985,106.055,1.41595,0.79905,7.75395
28.306,1.21435,106.045,1.3936,0.7836,7.75635
28.319,1.20105,106.835,1.38855,0.7752,7.75855
28.258,1.20835,106.835,1.39745,0.7827,7.75625
28.266,1.2048,107.165,1.39545,0.7801,7.75815
28.276,1.1933,108.305,1.38575,0.76885,7.76165
28.303,1.1892,108.405,1.38385,0.7678,7.76695
28.39,1.188,108.915,1.38605,0.76765,7.7668
28.326,1.18785,108.795,1.3879,0.7687,7.76345
28.241,1.1941,108.675,1.39405,0.77725,7.75865
28.187,1.1942,109.065,1.39485,0.77505,7.7629
28.243,1.1932,109.115,1.3933,0.7747,7.76455
28.263,1.1925,109.215,1.38315,0.77235,7.76555
28.302,1.189,109.15,1.39165,0.77315,7.76635
28.306,1.1949,109.185,1.39675,0.78135,7.76515
28.463,1.19305,108.69,1.3943,0.77645,7.76675
28.492,1.1885,108.705,1.3848,0.7718,7.76545
28.482,1.18995,108.77,1.3827,0.7687,7.76725
28.538,1.18215,108.6,1.3689,0.7599,7.76925
28.61,1.1806,109.06,1.36845,0.7592,7.76875
28.602,1.17785,109.395,1.37715,0.7616,7.76875
28.552,1.17785,109.655,1.37975,0.7634,7.77415
28.519,1.1734,110.265,1.37535,0.7627,7.77335
28.531,1.1733,110.665,1.3753,0.7609,7.77355
28.533,1.1739,110.71,1.3789,0.7568,7.77445
28.486,1.1815,110.295,1.3863,0.7629,7.77635
28.427,1.1872,109.905,1.3798,0.7628,7.78285
28.43,1.18775,109.455,1.37395,0.7628,7.78335
28.436,1.1891,109.545,1.36925,0.7606,7.77735
28.459,1.1878,109.42,1.37445,0.7615,7.77785
28.465,1.1904,109.315,1.376,0.76145,7.77355
28.435,1.1963,108.995,1.37935,0.76785,7.76725
28.382,1.1977,108.875,1.3792,0.77495,7.76735
28.341,1.19835,108.865,1.3751,0.7742,7.7675
28.205,1.20175,108.125,1.38785,0.7768,7.7708
28.138,1.2067,108.425,1.39825,0.7802,7.76405
28.151,1.2011,108.235,1.39425,0.7721,7.76335
28.141,1.2039,107.965,1.3913,0.775,7.76035
28.111,1.2054,107.935,1.38835,0.7736,7.76215
27.959,1.20975,107.695,1.39285,0.77825,7.75955
27.905,1.20575,108.385,1.38785,0.7773,7.76185
27.938,1.2078,108.965,1.3872,0.77405,7.7625
27.95,1.21205,108.895,1.39605,0.77895,7.7625
27.979,1.2034,109.675,1.3843,0.772,7.76785
27.952,1.202,109.325,1.38785,0.7725,7.76665
27.96,1.19895,109.345,1.3886,0.7715,7.76885
27.99,1.2027,109.325,1.39065,0.77445,7.76945
27.908,1.2078,109.165,1.39235,0.7769,7.7675
27.816,1.2143,108.955,1.40705,0.7854,7.7668
27.952,1.2146,108.905,1.41255,0.78355,7.7666
27.955,1.2129,108.825,1.4128,0.7803,7.76615
27.996,1.20905,109.575,1.4056,0.77125,7.76735
28.012,1.2118,109.345,1.4066,0.77345,7.7665
28.042,1.2135,109.29,1.40885,0.77535,7.76705
27.952,1.2201,108.915,1.41975,0.7796,7.76505
27.982,1.2223,109.045,1.41805,0.77575,7.76445
28.012,1.2204,108.945,1.4142,0.77625,7.76315
27.94,1.2218,108.64,1.4187,0.7744,7.76435
27.95,1.2202,108.765,1.41635,0.77365,7.76565
27.876,1.2253,108.805,1.41845,0.77625,7.76245
27.821,1.22465,108.82,1.4148,0.77815,7.76245
27.822,1.2206,109.12,1.4122,0.77505,7.76105
27.767,1.21965,109.84,1.41995,0.7732,7.7609
27.657,1.2194,109.73,1.41755,0.77345,7.76015
27.637,1.22235,109.595,1.4209,0.77505,7.7594
27.72,1.21935,109.785,1.4142,0.7733,7.7593
27.704,1.2184,109.815,1.4166,0.7726,7.75815
27.721,1.2111,110.175,1.4118,0.76655,7.75765
27.712,1.21605,109.445,1.41285,0.77445,7.75755
27.703,1.21755,109.505,1.41355,0.77425,7.75905
27.767,1.21915,109.425,1.4188,0.77505,7.75915
27.704,1.2161,109.545,1.40805,0.7729,7.75985
27.631,1.21795,109.465,1.41625,0.77655,7.75945
27.652,1.2142,110.09,1.4114,0.7698,7.76245
27.691,1.2129,109.915,1.4112,0.77025,7.7619
27.765,1.1959,110.58,1.3989,0.7619,7.76495
27.81,1.1915,110.045,1.3885,0.7538,7.76365
27.952,1.1889,110.025,1.3838,0.7497,7.7646
27.962,1.1893,110.485,1.38735,0.7498,7.7656
28.006,1.194,110.87,1.3969,0.7556,7.76555
28.002,1.1932,110.885,1.3971,0.7577,7.76455
27.907,1.19415,110.745,1.39015,0.75975,7.7618
27.91,1.1931,110.685,1.39065,0.75845,7.76205
27.908,1.19055,110.755,1.38525,0.754,7.76255
27.87,1.18885,110.545,1.3818,0.75065,7.76495
27.904,1.18435,111.345,1.3797,0.749,7.7646
27.99,1.18305,111.485,1.3766,0.74575,7.7683
27.915,1.1871,110.855,1.38525,0.75355,7.76795
27.916,1.1861,110.785,1.3865,0.75765,7.76745
27.993,1.1828,110.675,1.3808,0.7513,7.76745
28.034,1.1813,109.865,1.37775,0.743,7.76885
28.086,1.1841,110.01,1.3787,0.7441,7.7671
28.015,1.1876,110.04,1.3878,0.74725,7.7668
27.997,1.1846,110.355,1.3861,0.7481,7.76565
28.007,1.17875,110.49,1.38455,0.7449,7.76765
27.892,1.184,109.755,1.383,0.74725,7.7675
28.005,1.1805,110.135,1.3835,0.743,7.76885
28.052,1.17785,109.895,1.3726,0.7372,7.76925
28.06,1.179,109.66,1.3656,0.7322,7.77165
28.073,1.17565,110.145,1.3607,0.73015,7.77445
28.018,1.1779,110.345,1.3731,0.73625,7.77275
28.028,1.17835,110.34,1.3742,0.7373,7.77115
28.072,1.1768,110.215,1.3744,0.73325,7.77495
28.055,1.17755,110.165,1.3785,0.7348,7.78285
28.005,1.18055,109.975,1.3863,0.73405,7.783
27.945,1.18735,109.825,1.39545,0.74015,7.7758
27.966,1.1897,109.495,1.39735,0.73975,7.7734
27.932,1.1883,109.675,1.3922,0.7356,7.7754
27.93,1.1876,109.225,1.39135,0.7392,7.776
27.833,1.1861,109.135,1.3933,0.7419,7.77465
27.781,1.18385,109.59,1.3916,0.74015,7.7762
27.813,1.182,109.745,1.3921,0.7393,7.7759
27.826,1.1753,110.225,1.3856,0.7339,7.7827
27.831,1.1734,110.47,1.3862,0.7334,7.7833
27.847,1.1718,110.775,1.38225,0.7333,7.7816
27.819,1.1738,110.405,1.38675,0.73625,7.7809
27.86,1.1737,110.28,1.3804,0.73405,7.7836
27.848,1.1785,109.385,1.38625,0.7338,7.7836
27.869,1.17805,109.36,1.3802,0.7296,7.7895
27.843,1.17225,109.645,1.375,0.72585,7.7876
27.969,1.16825,109.695,1.3689,0.71605,7.7916
28.008,1.1683,109.615,1.3625,0.7122,7.7908
27.985,1.1727,109.94,1.3657,0.71625,7.79085
27.942,1.1737,109.765,1.3711,0.7232,7.7894
27.927,1.1747,109.745,1.3731,0.7255,7.7846
27.937,1.17635,110.215,1.37435,0.7258,7.7859
27.928,1.1753,110.14,1.3702,0.72505,7.7899
27.813,1.1798,109.845,1.37635,0.73005,7.7872
27.772,1.1827,109.855,1.378,0.7331,7.782
27.742,1.18055,110.365,1.37505,0.7345,7.7777
27.732,1.1846,110.04,1.3782,0.7385,7.776
27.703,1.1879,109.975,1.38345,0.74315,7.7717
27.663,1.1864,109.895,1.3844,0.7435,7.774
27.673,1.18685,109.975,1.3817,0.7415,7.773
27.746,1.1828,110.195,1.3757,0.7357,7.777
27.752,1.18295,109.895,1.3799,0.73825,7.7773
27.69,1.185,109.935,1.38855,0.74045,7.77545
27.72,1.1785,110.105,1.38145,0.73595,7.7795
27.713,1.18235,110.03,1.38745,0.7346,7.7788
27.708,1.1817,109.425,1.3831,0.73245,7.7787
27.715,1.17765,109.335,1.3818,0.73145,7.7833
27.736,1.17795,109.945,1.3796,0.7316,7.7831
27.782,1.17265,109.48,1.3641,0.7244,7.7858
27.773,1.17215,109.945,1.3668,0.7266,7.7848
27.731,1.1735,110.345,1.3699,0.7272,7.78465
27.722,1.16935,110.755,1.3689,0.72635,7.784
27.785,1.16835,111.275,1.3666,0.72645,7.7833
27.82,1.1664,111.295,1.3516,0.7251,7.7835
27.866,1.16065,111.845,1.3443,0.7208,7.78755
27.882,1.15775,111.15,1.3454,0.7209,7.7846
27.866,1.1611,111.155,1.3565,0.72665,7.78725
27.907,1.1601,111.125,1.36215,0.7278,7.7836
27.97,1.1557,111.595,1.35635,0.7233,7.7865
27.952,1.15665,111.275,1.358,0.72925,7.7856
28.046,1.15475,111.965,1.35895,0.729,7.7854
28.152,1.156,113.275,1.35765,0.7355,7.7819
28.145,1.15555,113.515,1.36275,0.7351,7.7805
28.103,1.1611,113.355,1.36985,0.7411,7.7789
28.027,1.1615,114.125,1.3731,0.74285,7.78025
28.015,1.15935,114.255,1.3742,0.7406,7.77895
27.935,1.16535,114.04,1.37825,0.74655,7.7781
27.911,1.1625,114.385,1.3778,0.7492,7.7762
27.912,1.1638,114.095,1.3805,0.7486,7.7754
27.902,1.1645,113.97,1.3784,0.75,7.7754
27.876,1.1655,113.645,1.3783,0.7502,7.7735
27.842,1.16065,114.02,1.3772,0.74985,7.7752
27.827,1.1604,113.735,1.3754,0.7509,7.7779
27.834,1.1609,113.55,1.3763,0.75175,7.7775
27.82,1.16645,113.68,1.3781,0.75435,7.7752
27.85,1.156,114.435,1.36675,0.7495,7.7811
27.85,1.1597,113.71,1.36435,0.74665,7.7814
27.853,1.15855,113.895,1.3615,0.7449,7.7819
27.866,1.1553,114.225,1.3638,0.7431,7.7826
27.882,1.15555,113.805,1.34745,0.7388,7.7838
27.842,1.15545,113.545,1.34725,0.7402,7.7862
27.772,1.15885,112.945,1.357,0.74245,7.7898
27.785,1.157,113.11,1.3551,0.7369,7.7887
27.84,1.1458,114.065,1.3381,0.72925,7.7904
27.836,1.14445,114.075,1.33805,0.73025,7.79255
27.782,1.14505,113.935,1.34175,0.7352,7.79235
27.79,1.1373,114.255,1.345,0.73425,7.78765
27.815,1.1309,114.885,1.3438,0.72885,7.78815
27.803,1.13355,114.085,1.3503,0.7286,7.78885
27.795,1.1342,114.34,1.34945,0.72845,7.79075
27.783,1.127,114.14,1.3424,0.7245,7.79185
27.809,1.1254,114.775,1.3384,0.72195,7.79335
27.793,1.12535,114.855,1.33745,0.72235,7.79315
27.801,1.12185,115.355,1.33455,0.7203,7.7968
27.836,1.12415,114.035,1.32885,0.71185,7.79695
27.807,1.1263,113.435,1.3325,0.7141,7.79995
27.81,1.13315,113.115,1.3329,0.71205,7.79945
27.76,1.134,113.395,1.33085,0.7148,7.79555
27.766,1.1312,113.235,1.32845,0.70995,7.78935
27.723,1.1296,113.415,1.328,0.7065,7.79075
27.741,1.1288,113.165,1.32405,0.70195,7.79895
27.771,1.12875,113.705,1.32815,0.70975,7.79955
27.742,1.1287,113.445,1.3246,0.71275,7.79755
27.71,1.13235,113.435,1.32045,0.71665,7.79785
27.737,1.12965,113.565,1.3216,0.7156,7.79995
27.796,1.12925,113.59,1.3245,0.71495,7.79945
27.816,1.1271,113.68,1.32025,0.7128,7.8024
27.804,1.12725,113.72,1.32665,0.7129,7.80285
27.817,1.1304,114.13,1.3282,0.71755,7.80295
27.78,1.13205,113.65,1.33165,0.71625,7.80185
27.84,1.12595,113.46,1.3207,0.7089,7.79955
27.825,1.12905,113.64,1.32375,0.71215,7.79905
27.82,1.1271,114.19,1.3277,0.7143,7.8003
27.788,1.13265,114.27,1.3373,0.7234,7.79825
27.738,1.13325,114.38,1.34115,0.72355,7.79875
27.715,1.1328,114.54,1.34145,0.72265,7.8013
27.685,1.13235,114.855,1.34355,0.7242,7.79885
27.688,1.12915,114.94,1.34215,0.7233,7.7966
27.69,1.13115,115.155,1.3465,0.72555,7.79875
27.632,1.1341,115.3,1.3506,0.72585,7.7986
27.642,1.12995,115.735,1.34985,0.72125,7.79555
27.621,1.1306,116.0,1.3546,0.72345,7.79395
27.651,1.1295,115.825,1.35065,0.7154,7.80045
27.69,1.1305,115.915,1.3537,0.7153,7.80075
27.668,1.1324,115.785,1.35805,0.7192,7.79765
27.684,1.13425,115.295,1.3612,0.71875,7.79655
27.668,1.1365,115.415,1.36395,0.721,7.7957
27.648,1.1473,114.425,1.3737,0.7308,7.79055
27.624,1.147,113.785,1.37305,0.729,7.78535
27.607,1.14235,114.355,1.36795,0.7212,7.78725
27.624,1.1398,114.785,1.36405,0.7194,7.79315
27.651,1.1334,114.395,1.3596,0.71885,7.792
27.636,1.13655,114.335,1.3636,0.72385,7.78895
27.702,1.1335,113.895,1.3563,0.71905,7.78815
27.696,1.1314,113.755,1.3546,0.7162,7.7859
27.717,1.1308,113.885,1.3486,0.7145,7.78575
27.745,1.1295,114.035,1.3507,0.71595,7.7851
27.841,1.14355,115.215,1.35455,0.7099,7.79245
27.838,1.14045,115.415,1.35325,0.71285,7.79615
27.822,1.1415,115.375,1.3549,0.7154,7.79315
27.825,1.14295,115.605,1.35505,0.71925,7.79415
27.846,1.1391,115.955,1.354,0.7134,7.80285
27.873,1.1338,115.315,1.3524,0.7117,7.80315
27.892,1.133,115.535,1.355,0.71395,7.80345
27.892,1.13785,115.665,1.3563,0.7178,7.8008
27.872,1.1379,115.295,1.35955,0.7209,7.80135
27.87,1.137,115.145,1.36265,0.72195,7.801
27.83,1.13855,114.915,1.3636,0.72195,7.80085
27.88,1.1312,114.805,1.35735,0.7206,7.80275
27.884,1.1338,115.075,1.36095,0.7251,7.8032
28.023,1.12535,114.665,1.3484,0.71845,7.80835
28.021,1.11885,115.315,1.33945,0.71945,7.80765
28.02,1.1217,114.965,1.3421,0.7279,7.8143
28.07,1.10815,115.235,1.3277,0.7253,7.81605
28.061,1.1093,115.775,1.3388,0.7311,7.81385
28.115,1.1012,115.425,1.33175,0.7362,7.8171
28.25,1.0873,115.045,1.3191,0.74125,7.81375
28.362,1.0908,115.425,1.31195,0.7287,7.8217
28.435,1.0926,115.835,1.31255,0.7302,7.81965
28.345,1.1041,115.915,1.31675,0.7339,7.8196
28.403,1.0977,116.825,1.3079,0.734,7.82365
28.53,1.09395,117.755,1.3047,0.7253,7.82775
28.612,1.1014,117.985,1.3035,0.7197,7.82405
28.625,1.09675,118.345,1.30395,0.72235,7.82205
28.456,1.105,118.725,1.3176,0.73265,7.82085
28.36,1.1076,118.915,1.31475,0.73965,7.81925
28.487,1.10585,119.225,1.3163,0.7399,7.82525
28.543,1.0992,120.425,1.3156,0.73955,7.82745
28.551,1.102,121.035,1.3251,0.74565,7.82595
28.602,1.0984,121.525,1.3185,0.7475,7.82395
28.613,1.1015,121.595,1.3177,0.75035,7.82655
28.755,1.0955,123.905,1.315,0.7531,7.82865
